"id","name","screen_name","description","followers_count","friends_count","favorites_count","listed_count","created_at"
26087238,karisa,karistokat,UF Graduate. Flute. I play new music,137,283,1024,3,2009-03-23 00:00:00
26377168,Mark Fox,markfoxisadj,Digital Craftsman,375,366,15097,37,2009-03-24 00:00:00
26763918,Denise Davis,ChristianLMHC,"Licensed Mental Health Counselor, Author, Entrepreneur and biggest dog lover ever! 🐶",1100,1968,1187,37,2009-03-26 00:00:00
26878302,Id_h_ Red Cr_ss,RedCrossIdaho,Official twitter stream for the American Red Cross of Greater Idaho. Follow us for disaster and preparedness updates.,4404,523,30,209,2009-03-26 00:00:00
27015566,Ashton P. Woods,AshtonPWoods,"BLOGGER: https://t.co/eXtfAlOTU4
#BlackLivesMatter #Atheist #LGBT #HIV 
ACTIVIST: Founder of @BLMHOU 
DONATE https://t.co/6YzVLX0Acu
*All views expressed are my own.",2202,1540,28911,57,2009-03-27 00:00:00
27226528,Samuel Gion,SamGion,,623,488,29774,31,2009-03-28 00:00:00
27233288,Mark Flynn,Mark_C_Flynn,Researcher and thought leader on how future technologies may address global health and healthcare treatment needs.,525,317,1560,12,2009-03-28 00:00:00
27306543,Blue Sky,BlueSkyGallery,A non-profit exhibition space dedicated to educating the public about photography.,3749,572,438,217,2009-03-28 00:00:00
27523228,Steph Olson,stephyeahdesign,"designerd. I wanna be the very best, like no one ever was.",91,475,2690,2,2009-03-29 00:00:00
27689946,Super Amanda®,TheSuperAmanda,"YIMBY MUST DIE™: A Rock Opera🎤Singer, Actress, Activist and Agitator. 94611 Bay Area Born and Raised. 🌳🐅 Gatekeeper of BayArea history. 🇮🇹🇮🇲🇳🇱 🇸🇽🇸🇷",680,805,2129,53,2009-03-30 00:00:00
27714264,PattyAbby,PattyAbby,A tiny blue dot in a bright red state.,284,340,2746,16,2009-03-30 00:00:00
28032513,Theodore Zeltner,zeltnerb,"Physician, love theater, music and the dogs, animal lover.",55,131,455,1,2009-03-31 00:00:00
28053731,o o o o o ok,daniey3lls,"MEAN & CLEAN CODING QUEEN 
http://soundcloud.com/itsplagues",207,150,11391,8,2009-04-01 00:00:00
28053949,Barbara ~,bmhay1,What you do today can improve your tomorrows ~ Ralph Marston ~ VOTE Educated/Positive 70 yr old in Committed  relationship ~ NO MESSAGES  #TheResistance,696,800,8454,1,2009-04-01 00:00:00
28218865,Jamal Demnati,Jimou,Let's be green....!!,708,1241,28580,3,2009-04-01 00:00:00
28286945,Jon Newberry,jon_newberry,,40,221,454,1,2009-04-02 00:00:00
28292514,Maria Luisa,femmepoet,"A desert femme, author, poet, lover of women, felines, music, chess, and quantum entanglement ~ I paint pictures with words #Femme🌷#LGBTQ 🌈 #poet ✍️ #Vote 🗳",250,206,33648,15,2009-04-02 00:00:00
28389002,Women In Pain,forgrace,For Grace promotes better care and wellness for women in chronic pain. Watch live 2018 Change Agent Pain Summit / Nov 2 @ 9am PT http://forgrace.org,10139,2092,11237,301,2009-04-02 00:00:00
28403779,Lauren,Laurenzalita,Copywriter. Wedding writer. Loves being marketed to as a woman.,511,541,4179,12,2009-04-02 00:00:00
28438028,Billy D. Plorable,jeffreymurray,"I’m an oil man, working for America’s energy independence. Hell yes I stand! 🇺🇸 #AmericaFirst 🇺🇸 #MAGA #Soonerfootball",11377,9522,17535,18,2009-04-02 00:00:00
28773899,Stephen Copping,coppinocops,Football commentator: England U17s-U21s/Premier League U18s. +Non-league. Producer: http://Binumi.com Ex-Press Sec/Terry Venables. 20+yrs in football media.,1815,1546,9402,23,2009-04-04 00:00:00
28984253,Fred Hanselmann,FredHanselmann,,240,994,307,6,2009-04-05 00:00:00
29405236,Kulpin,KulpinDesai,| Heels Hoops | Panthers | Hornets | Red Sox |⚡️|,369,649,51892,17,2009-04-07 00:00:00
29715632,Lori Crouch,LorenaDigital,"Writer, editor, copywriter, tech lover,  photographer, soapmaker. #RESIST

No Lists",1153,1451,84168,37,2009-04-08 00:00:00
29751585,Niki Davis Jones,DrlngNik,,59,282,269,0,2009-04-08 00:00:00
30061138,msla,msla56,,1401,3804,27445,59,2009-04-09 00:00:00
30332391,RayHaluskaStatsStuff,CruisingRay,"Arbitrator of appeal, personality, politics, sports & culture. Founder http://jagrometer.com, Many tweets are jokes--laugh! Animal activist. Love my Thandi",790,996,16770,37,2009-04-10 00:00:00
30384152,Macky Suson,IAmMackySuson,"Just started my Fitness Journey.
Latest episodes for my Fitness Transformation Challenge Series:
FB Page: https://www.facebook.com/mackysusonofficial/",5568,6150,97289,64,2009-04-10 00:00:00
30452425,Kent H Lindstrom,klindst1,,13,39,3429,0,2009-04-11 00:00:00
30650102,Wayne Simacek,WJSimacek,"QA Lead, Proud Grampa, Pickleball fanatic, Stock Market junky, Strong supporter to #LegalizeMedicalMarijuana in all 50 States #CBD #Cannabis",1014,4263,3258,220,2009-04-12 00:00:00
30806223,Abused Gray Matter,abusedgrymatter,brain-damaged freak,290,1143,4312,7,2009-04-13 00:00:00
30865439,tiers bakker,tiersbakker,"raadslid 020, les Biftecs, fractiemedewerker EU, ECB, haute finance, Starfish Books",1945,2804,4363,113,2009-04-13 00:00:00
30869568,Bibi Rønning,BibiRun,Editor and post producer. I believe in humanity and equality. I do not like the wright wing and conspiracy theorists. We are all equal. Mind your own business!,34,125,707,0,2009-04-13 00:00:00
30982296,Fräncïs Äwöbödë Äwösünlë,awosss,Gooner till I get to heaven. Share opinions on football and politics,1703,1358,4086,41,2009-04-13 00:00:00
31075831,Romy Krasner,RomyAnn,,19,76,0,0,2009-04-14 00:00:00
31223538,無礼句,blasterz,"Just some rando with an interest in infosec,  tech, and politics. Not offended by being ignored since old white dudes on twitter are risky to interact with.",70,376,20266,0,2009-04-14 00:00:00
31253690,Ed,ewingoil53,,832,1369,14720,1,2009-04-14 00:00:00
31368996,Long Ho,Long_Ho,"Yes, That's My Real Name. 
Opinions/tweets are my own.",73,162,1522,8,2009-04-15 00:00:00
31493040,Donald I. Shively,dshively44,,841,149,1572,3,2009-04-15 00:00:00
31631011,subbakrishna rao,SubkrishnaRao,"Management and IT Consulting,CTO of Clootrack Developing AI for Product Insights",517,403,1111,29,2009-04-15 00:00:00
31646738,Sarah Valerio,Sarah_SV,"I'm a lawyer-& I play one on TV. Fmr Capitol Hill staffer. Boston U & @GWLaw grad. Political analyst.Rescue animal advocate. @Steelers, @Penguins & @Pirates fan",5141,4163,2350,82,2009-04-16 00:00:00
32381337,Per My Last Email,Noted_Thanks_,,113,119,1172,5,2009-04-17 00:00:00
32419266,Daniel F. Yasharel,yasharel,"Securities offered through Royal Alliance Associates, Inc., member FINRA/SIPC.  Additional advisory services offered through NWF Advisory Services, Inc.",45,17,106,0,2009-04-17 00:00:00
32812682,Jay Hams,Jay_Hams,Just a Native girl who is a fan of too many things and people ♐️💟✝️,352,727,865,5,2009-04-18 00:00:00
32897151,The Cool Lad,"2house2fly","95% water, all of us, and they say there's a shortage.",274,144,11844,17,2009-04-18 00:00:00
33080059,Cake Jole,CakeJole,"11",278,195,47373,5,2009-04-18 00:00:00
33349612,kay jack,"2kay2",just trying to do my part and make a difference in support of democracy. also a big supporter of our troops and veterans,215,818,87470,0,2009-04-19 00:00:00
33734738,Jeff the Fun Dude,JeffTheFunDude,Fly-on comedian for Carnival Cruise Line.,454,497,67,8,2009-04-20 00:00:00
33951960,Elisa Bupara,Iansmotho,"Come to me Dumbledore, Yoda and Gandalf. I seek your wisdom, courage and kindess, not only in others, but in myself. I root for a sisterhood of man. Imagine?",100,290,10679,1,2009-04-21 00:00:00
34042721,marine nalbandian,mar_ine,I'm always cold,179,334,6193,7,2009-04-21 00:00:00
34676481,NastyBaba,LisaWinslow,"NorseSeiðr, Wiccan, HillFolkHoodoo, UnApologetic Womanist, ProChoice=ProLife, B in LGBTQ",1854,2254,90811,196,2009-04-23 00:00:00
34959804,PATRIOTS { 6-2 },DisRedd,I Work.. I Eat Good.. I Travel Often..,555,498,11760,11,2009-04-24 00:00:00
35234593,Kat,KatWolfdancer,Social Justice Druid and Wild Wolf Woman. I'm finally litterbox trained. Passionately Progressive treehugging #Survivors #Resist I'm FIRED UP! and READY TO GO,639,1110,11106,1,2009-04-25 00:00:00
35524523,...,Nay_WasHERE,Danaya Che'Ree. Model. Dancer. Fiesty Pisces. I LUH GOD. 👑🐝🍋 @naythemodel,2745,1064,31509,46,2009-04-26 00:00:00
35760477,Blue Wode,Blue_Wode,Editor of an anti-quackery website with a strong focus on chiropractic.,3003,228,103,206,2009-04-27 00:00:00
35829660,Elite Four Cappa,cappability,"Self taught photographer trying to capture the world’s amazingness. Student of the world, #RPGSurvivor , Cereal Connoisseur, Pizza Aficionado",447,318,2295,21,2009-04-27 00:00:00
35924659,Shiloh,shilers,fart noise,121,356,17531,2,2009-04-27 00:00:00
36026519,canon reylo (on hiatus),Wanderlustin,"narrative designer, podcaster | director @nsfwpodcasts | kicking the crap outta people with words | award-winning comic writer 🍩",3535,702,211935,131,2009-04-28 00:00:00
36119615,Kimari Githere,KimariG,Believe in the good nature of humanity | Pay it forward can change the world | Love great tasting food and excellent customer service | Aspiring Blogger,225,112,84,10,2009-04-28 00:00:00
36297832,MoonAngelWings,MoonAngelWings,❄️🌪️🖕🌛☄️ #TheResistance #ImStillWithHer   #FBR  A Very Angry Woman till 2020 or an Impeached trump,15375,15483,9294,512,2009-04-29 00:00:00
36327835,mike FU,phonom,professionel flâneur / deplorable depravity detritus debris dregs,145,291,492,9,2009-04-29 00:00:00
36337301,The Athena Athlete,leonafoxworth,I am just a plus size girl trying to live in a fit world. I am on a fitness journey and have invited the world along for the ride.,448,795,124,9,2009-04-29 00:00:00
36342905,Ian,yarnofmoo,,43,75,1131,2,2009-04-29 00:00:00
36358275,Tim From America OBE,Tim_FromAmerica,Dostoevskian | Epicurean | @LFC #YNWA,454,1172,18709,14,2009-04-29 00:00:00
36491054,Sarah Crites,lonesome_glory,,49,98,1075,1,2009-04-29 00:00:00
36739919,Tom O'Brien,tommyobrien,Big Pimp,148,303,2358,0,2009-04-30 00:00:00
36750532,HealthConnection,AnActiveLife,Your HealthConnection for An Active Life - Medical Equipment & Supplies,1653,1800,0,34,2009-04-30 00:00:00
37680769,Lyla Iris,lylairis,"I cut, I dye, I blow you dry! That's right, I'm a bad ass mother cutter ;)",70,175,76,3,2009-05-04 00:00:00
37827616,Zanita Whittington,zanitazanita,International woman of mystery.,15963,909,1842,272,2009-05-04 00:00:00
38186399,Shop Scotland,Shop_Scotland,"Platform and feature site showcasing top creative talent from across Scotland. Winner of #SBS, #WOW, IntuitUK & @acceleratelocal. Tweets by Susan. #shopscotland",9366,3958,5271,293,2009-05-06 00:00:00
38577890,Josh Cranfill,CrippledAction,Poker Player and Proud Member of http://OnADraw.com & Poker Ambassador for Team Ivey.Motivational Speaker,907,1300,2478,24,2009-05-07 00:00:00
38851727,Sandra Patterbot,SandPatterson,"A 'daft bint', according to Julia Hartley-Brewer. Blocked by corporate hacks and inebriated peers.",3339,2525,18598,85,2009-05-09 00:00:00
38937241,Denise Hatfield,lilbityzer,"Happily married to a rocket scientist ! 🚀Love my President and First Lady #MAGA #KAG # DEPLORABLE Proud to be American, Love all Veterans, Love our 🇺🇸 ❤️ BBN",5385,5359,13865,1,2009-05-09 00:00:00
39046734,Annabelle,EvertonianCamel,"Woman with eclectic tastes in Music, Drama, Art, Sport & Politics that share the attributes of Honesty, Integrity, Passion, Commitment, Conviction & Compassion.",5671,6226,10589,221,2009-05-10 00:00:00
39124151,jenn k,thebikepeople,the best way to take care of the future is to take care of the present moment~Thich Nat Hahn/ 58% H2O/ godless heathen/ dogs are better than us,106,265,22702,1,2009-05-10 00:00:00
39132024,Phil,newphi18,"Veni, Vidi, Vici.",57,167,2476,6,2009-05-10 00:00:00
39189319,Clayton Perry,mailmansr,"* Customer Pay Service Sales is Booming...It’s over $350 Billion a year!

* 30% is done by New Car Dealers

* We Target The 70% that are going elsewhere",1138,2837,102,21,2009-05-11 00:00:00
39208568,Billy Salcedo,BlyPolar,Malaya,120,281,914,0,2009-05-11 00:00:00
39491578,That One,kemmy_,"Commercial Lawyer, #competitionlaw #Kenya #Africa, teacher, policy and politics, secular humanist.
#viewsexpressedherearemyown",1450,622,267,6,2009-05-12 00:00:00
39511729,Dianne Morad,DiMorad,Owner @NeponsetStrat. Policy and politics geek. Web fanatic. Hardcore problem solver. Not sarcastic at all.,1161,2223,3183,26,2009-05-12 00:00:00
39699705,(((cpltalk))),cpltalk,"Personal views, occasionally informed by being a prof of computing. DOB is made up and RT does not necessarily indicate endorsement. Photo: Aphids.",740,1069,10768,94,2009-05-13 00:00:00
40152533,...,dontjudgemeee_,https://soundcloud.com/biggbooonthebeat/sets/panda-badazz-playin-4-keeps-prod-bigg-boo,321,213,2903,2,2009-05-14 00:00:00
40231504,Maria Garoffolo,MGaroffolo,,50,50,3775,5,2009-05-15 00:00:00
40550119,Carolyn Bennett,Carolyn_Bennett,M.D.; Liberal M.P. for Toronto-St. Paul's; Minister of Crown-Indigenous Relations; RT NOT endorsement,45017,8598,121,1136,2009-05-16 00:00:00
40632269,Nathalie Kalbach,NatKalbach,Mixed Media Artist - Love to free creativity - everyone can be creative!,2112,418,862,59,2009-05-17 00:00:00
40639469,Dan Harold,dpj0208,,169,1334,9088,1,2009-05-17 00:00:00
40901951,Abbey Smith,Abbeyleighsmith,degree in fucking up shit ✌️,1342,1927,2267,50,2009-05-18 00:00:00
40903735,Utah Saves,UtahSaves,"Build Wealth, Not Debt",217,178,45,20,2009-05-18 00:00:00
41469782,Crystal Chappell,crystalchappell,Producer & Actress in/ of Venice The Series/It Girls on the Stoop. Catch Venice Seasons 1/2-YouTube/Venice 3-5/IT Girls on Vimeo! Love is love!💕,55662,627,17329,1335,2009-05-20 00:00:00
41554353,SGeorge,Serafina15,"Photographer, author, artist.... 
Interested in history and science.
My 'quirks' are often an acquired taste.",10,66,492,0,2009-05-21 00:00:00
41798085,R Bhat,RSBHAT,"Bhakth forever -by Birth,Heart, Mind, Breath,&Thought. No compromise. Dharma will win finally - 4 that evil must be destroyed without fear in all walks of life",1018,1353,137866,57,2009-05-22 00:00:00
42138102,Amazon Clitterati #Resistance,whirrll,The GOP are complicit in treason. I am savage as fuck. If you do not like profane language do not follow.,6280,6734,13353,186,2009-05-23 00:00:00
42382998,Jack Massie,jackmassie,Full time cricket fanatic,60,100,177,0,2009-05-25 00:00:00
42696696,André Forastieri,forastieri,Apresentando meu novo blog! https://andreforastieri.com.br/blog/sobre/,20813,1009,14066,542,2009-05-26 00:00:00
42770254,"Spoon, Mr. Beebe?",dorfonweb,,28,258,7019,0,2009-05-26 00:00:00
42979287,Miles Mawby,MiMawby,"Something something #socialmedia

also #FreelanceDC",1627,1741,963,44,2009-05-27 00:00:00
43740828,JMc,pfellah,,100,437,2524,6,2009-05-31 00:00:00
43972639,Rob Humble,RobHumbleIA,@IowaMed Student Body President. @UI_GPSG Gov Relations Chair. Let’s discuss our disagreements.,647,1315,5637,22,2009-06-01 00:00:00
44198894,Steven Wilssens,steven_wilssens,"Dad, software geek, bike racer. Audio Lead at Microsoft. These tweets are my own.",235,254,1587,7,2009-06-02 00:00:00
44444055,Carolyn Michel,cmhmichel,"Actress/Director (Broadway, Asolo Rep. Florida Studio, , & regionals.) Happily Married! love my family and friends!",114,235,1893,2,2009-06-03 00:00:00
44510497,Tractat-us Not Tractat-me,kjcpanicker,This is now a Cookie Monster stan account. 🌹,90,255,2594,1,2009-06-03 00:00:00
44591307,Stuart Taylor,chainbear,"I draw stuff.  Oh also, if you came here from my F1 account, note this is much more NSFW, ft sex and mental health stuff! WOO (he/him)",1492,442,48,61,2009-06-04 00:00:00
44682600,MaryEllen,marye56,,41,390,3956,0,2009-06-04 00:00:00
45023387,Claire,aliensincardiff,"Law & Order SVU, Blindspot, Orphan Black, Torchwood. love my cats all named after TV characters or famous people",250,152,10668,7,2009-06-05 00:00:00
45142747,Erica Rakow,EricaRakow,"wife + mommy + South FL native,    early morning journalist @WPTV 
#AMcrew ""Give people a piece of your heart rather than your mind.""",5135,1252,1,152,2009-06-06 00:00:00
45154668,Blake W. Gardner,BlakeDubyuh,Interviewer: if you weren’t playing football what would you be doing?? Blake Bortles: I'd be working construction and ripping cigs Me: *my life story,1581,661,4005,19,2009-06-06 00:00:00
